#YYYY MM DD HH MM P(mm) PET(mm)
2009 12  1  7  0 0.00000 0.00000
2009 12  1  8  0 0.00000 0.00000
2009 12  1  9  0 0.00000 0.00000
2009 12  1 10  0 0.00000 0.00000
2009 12  1 11  0 0.00000 0.00000
2009 12  1 12  0 0.00000 0.00570
2009 12  1 13  0 0.00000 0.03698
2009 12  1 14  0 0.00000 0.11372
2009 12  1 15  0 0.00000 0.24433
2009 12  1 16  0 0.00000 0.37692
2009 12  1 17  0 0.00000 0.36017
2009 12  1 18  0 0.00000 0.34834
2009 12  1 19  0 0.00000 0.32412
2009 12  1 20  0 0.00000 0.28930
2009 12  1 21  0 0.00000 0.15708
2009 12  1 22  0 0.05660 0.05106
2009 12  1 23  0 0.00000 0.02300
2009 12  2  0  0 0.00000 0.00655
2009 12  2  1  0 0.00000 0.00006
2009 12  2  2  0 0.00000 0.00000
2009 12  2  3  0 0.00000 0.00000
2009 12  2  4  0 0.00000 0.00000
2009 12  2  5  0 0.00000 0.00000
2009 12  2  6  0 0.05660 0.00000
2009 12  2  7  0 0.00000 0.00000
2009 12  2  8  0 0.00000 0.00000
2009 12  2  9  0 0.00000 0.00000
2009 12  2 10  0 0.00000 0.00000
2009 12  2 11  0 0.00000 0.00000
2009 12  2 12  0 0.00000 0.00460
2009 12  2 13  0 0.00000 0.03723
2009 12  2 14  0 0.00000 0.11852
2009 12  2 15  0 0.00000 0.26826
2009 12  2 16  0 0.00000 0.41862
2009 12  2 17  0 0.00000 0.43672
2009 12  2 18  0 0.00000 0.45283
2009 12  2 19  0 0.00000 0.38324
2009 12  2 20  0 0.00000 0.23161
2009 12  2 21  0 0.00000 0.11848
2009 12  2 22  0 0.00000 0.06770
2009 12  2 23  0 0.00000 0.02847
2009 12  3  0  0 0.00000 0.00432
2009 12  3  1  0 0.00000 0.00004
2009 12  3  2  0 0.00000 0.00000
2009 12  3  3  0 0.00000 0.00000
2009 12  3  4  0 0.00000 0.00000
2009 12  3  5  0 0.00000 0.00000
2009 12  3  6  0 0.00000 0.00000
2009 12  3  7  0 0.05660 0.00000
2009 12  3  8  0 0.00000 0.00000
2009 12  3  9  0 0.00000 0.00000
2009 12  3 10  0 0.00000 0.00000
2009 12  3 11  0 0.00000 0.00000
2009 12  3 12  0 0.00000 0.00937
2009 12  3 13  0 0.00000 0.08425
2009 12  3 14  0 0.00000 0.21314
2009 12  3 15  0 0.00000 0.31102
2009 12  3 16  0 0.00000 0.29792
2009 12  3 17  0 0.00000 0.28894
2009 12  3 18  0 0.00000 0.35611
2009 12  3 19  0 0.00000 0.30879
2009 12  3 20  0 0.00000 0.15357
2009 12  3 21  0 0.00000 0.08558
2009 12  3 22  0 0.00000 0.08222
2009 12  3 23  0 0.00000 0.04856
2009 12  4  0  0 0.00000 0.01081
2009 12  4  1  0 0.00000 0.00006
2009 12  4  2  0 0.00000 0.00000
2009 12  4  3  0 0.00000 0.00000
2009 12  4  4  0 0.00000 0.00000
2009 12  4  5  0 0.05660 0.00000
2009 12  4  6  0 0.00000 0.00000
2009 12  4  7  0 0.00000 0.00000
2009 12  4  8  0 0.00000 0.00000
2009 12  4  9  0 0.00000 0.00000
2009 12  4 10  0 0.00000 0.00000
2009 12  4 11  0 0.00000 0.00000
2009 12  4 12  0 0.00000 0.00893
2009 12  4 13  0 0.00000 0.08389
2009 12  4 14  0 0.00000 0.21943
2009 12  4 15  0 0.00000 0.35874
2009 12  4 16  0 0.00000 0.44254
2009 12  4 17  0 0.00000 0.47494
2009 12  4 18  0 0.00000 0.51263
2009 12  4 19  0 0.00000 0.45246
2009 12  4 20  0 0.00000 0.35681
2009 12  4 21  0 0.00000 0.32674
2009 12  4 22  0 0.00000 0.20974
2009 12  4 23  0 0.00000 0.06998
2009 12  5  0  0 0.00000 0.01063
2009 12  5  1  0 0.00000 0.00006
2009 12  5  2  0 0.00000 0.00000
2009 12  5  3  0 0.00000 0.00000
2009 12  5  4  0 0.00000 0.00000
2009 12  5  5  0 0.00000 0.00000
2009 12  5  6  0 0.05660 0.00000
2009 12  5  7  0 0.00000 0.00000
2009 12  5  8  0 0.00000 0.00000
2009 12  5  9  0 0.00000 0.00000
2009 12  5 10  0 0.00000 0.00000
2009 12  5 11  0 0.00000 0.00000
2009 12  5 12  0 0.00000 0.01094
2009 12  5 13  0 0.00000 0.08733
2009 12  5 14  0 0.00000 0.20515
2009 12  5 15  0 0.00000 0.29293
2009 12  5 16  0 0.00000 0.33401
2009 12  5 17  0 0.00000 0.42363
2009 12  5 18  0 0.00000 0.52248
2009 12  5 19  0 0.00000 0.42110
2009 12  5 20  0 0.00000 0.33293
2009 12  5 21  0 0.00000 0.31946
2009 12  5 22  0 0.00000 0.19688
2009 12  5 23  0 0.00000 0.06579
2009 12  6  0  0 0.00000 0.01115
2009 12  6  1  0 0.00000 0.00005
2009 12  6  2  0 0.00000 0.00000
2009 12  6  3  0 0.00000 0.00000
2009 12  6  4  0 0.00000 0.00000
2009 12  6  5  0 0.05660 0.00000
2009 12  6  6  0 0.00000 0.00000
2009 12  6  7  0 0.00000 0.00000
2009 12  6  8  0 0.00000 0.00000
2009 12  6  9  0 0.00000 0.00000
2009 12  6 10  0 0.00000 0.00000
2009 12  6 11  0 0.00000 0.00000
2009 12  6 12  0 0.05660 0.01098
2009 12  6 13  0 0.00000 0.08639
2009 12  6 14  0 0.00000 0.17970
2009 12  6 15  0 0.00000 0.31555
2009 12  6 16  0 0.00000 0.41558
2009 12  6 17  0 0.00000 0.45637
2009 12  6 18  0 0.00000 0.52464
2009 12  6 19  0 0.00000 0.54520
2009 12  6 20  0 0.00000 0.44526
2009 12  6 21  0 0.00000 0.31944
2009 12  6 22  0 0.00000 0.17847
2009 12  6 23  0 0.00000 0.06020
2009 12  7  0  0 0.00000 0.00940
2009 12  7  1  0 0.00000 0.00008
2009 12  7  2  0 0.00000 0.00000
2009 12  7  3  0 0.00000 0.00000
2009 12  7  4  0 0.00000 0.00000
2009 12  7  5  0 0.00000 0.00000
2009 12  7  6  0 0.00000 0.00000
2009 12  7  7  0 0.00000 0.00000
2009 12  7  8  0 0.00000 0.00000
2009 12  7  9  0 0.00000 0.00000
2009 12  7 10  0 0.00000 0.00000
2009 12  7 11  0 0.00000 0.00000
2009 12  7 12  0 0.00000 0.00770
2009 12  7 13  0 0.00000 0.08073
2009 12  7 14  0 0.00000 0.21307
2009 12  7 15  0 0.00000 0.33866
2009 12  7 16  0 0.00000 0.45517
2009 12  7 17  0 0.00000 0.40836
2009 12  7 18  0 0.00000 0.50158
2009 12  7 19  0 0.00000 0.56387
2009 12  7 20  0 0.00000 0.43700
2009 12  7 21  0 0.00000 0.31189
2009 12  7 22  0 0.00000 0.18020
2009 12  7 23  0 0.00000 0.06910
2009 12  8  0  0 0.00000 0.01410
2009 12  8  1  0 0.00000 0.00008
2009 12  8  2  0 0.00000 0.00000
2009 12  8  3  0 0.00000 0.00000
2009 12  8  4  0 0.00000 0.00000
2009 12  8  5  0 0.00000 0.00000
2009 12  8  6  0 0.00000 0.00000
2009 12  8  7  0 0.00000 0.00000
2009 12  8  8  0 0.00000 0.00000
2009 12  8  9  0 0.05660 0.00000
2009 12  8 10  0 0.00000 0.00000
2009 12  8 11  0 0.00000 0.00000
2009 12  8 12  0 0.00000 0.00893
2009 12  8 13  0 0.00000 0.09153
2009 12  8 14  0 0.00000 0.21865
2009 12  8 15  0 0.00000 0.34386
2009 12  8 16  0 0.00000 0.34129
2009 12  8 17  0 0.00000 0.38140
2009 12  8 18  0 0.00000 0.50156
2009 12  8 19  0 0.00000 0.55704
2009 12  8 20  0 0.00000 0.31811
2009 12  8 21  0 0.00000 0.09239
2009 12  8 22  0 0.09434 0.03429
2009 12  8 23  0 0.00000 0.02480
2009 12  9  0  0 0.00000 0.00869
2009 12  9  1  0 0.00000 0.00006
2009 12  9  2  0 0.00000 0.00000
2009 12  9  3  0 0.00000 0.00000
2009 12  9  4  0 0.58490 0.00000
2009 12  9  5  0 0.77358 0.00000
2009 12  9  6  0 2.20754 0.00000
2009 12  9  7  0 0.00000 0.00000
2009 12  9  8  0 0.00000 0.00000
2009 12  9  9  0 0.00000 0.00000
2009 12  9 10  0 0.00000 0.00000
2009 12  9 11  0 0.00000 0.00000
2009 12  9 12  0 0.00000 0.00123
2009 12  9 13  0 0.00000 0.01769
2009 12  9 14  0 0.00000 0.03760
2009 12  9 15  0 0.00000 0.10470
2009 12  9 16  0 0.00000 0.17855
2009 12  9 17  0 0.00000 0.28826
2009 12  9 18  0 0.00000 0.30173
2009 12  9 19  0 0.00000 0.31814
2009 12  9 20  0 11.56603 0.21717
2009 12  9 21  0 1.96227 0.06888
2009 12  9 22  0 0.05660 0.04061
2009 12  9 23  0 0.00000 0.03032
2009 12 10  0  0 0.00000 0.00698
2009 12 10  1  0 0.00000 0.00002
2009 12 10  2  0 0.00000 0.00000
2009 12 10  3  0 0.05660 0.00000
2009 12 10  4  0 0.00000 0.00000
2009 12 10  5  0 0.00000 0.00000
2009 12 10  6  0 0.00000 0.00000
2009 12 10  7  0 0.00000 0.00000
2009 12 10  8  0 0.00000 0.00000
2009 12 10  9  0 0.00000 0.00000
2009 12 10 10  0 0.00000 0.00000
2009 12 10 11  0 0.00000 0.00000
2009 12 10 12  0 0.00000 0.00330
2009 12 10 13  0 0.00000 0.04106
2009 12 10 14  0 0.00000 0.13384
2009 12 10 15  0 0.00000 0.24814
2009 12 10 16  0 0.05660 0.35842
2009 12 10 17  0 0.05660 0.31972
2009 12 10 18  0 0.00000 0.17302
2009 12 10 19  0 0.00000 0.21798
2009 12 10 20  0 0.05660 0.21064
2009 12 10 21  0 0.24528 0.08134
2009 12 10 22  0 0.00000 0.03354
2009 12 10 23  0 0.00000 0.02450
2009 12 11  0  0 0.00000 0.00657
2009 12 11  1  0 0.00000 0.00002
2009 12 11  2  0 0.00000 0.00000
2009 12 11  3  0 0.00000 0.00000
2009 12 11  4  0 0.00000 0.00000
2009 12 11  5  0 0.00000 0.00000
2009 12 11  6  0 0.00000 0.00000
2009 12 11  7  0 0.00000 0.00000
2009 12 11  8  0 0.00000 0.00000
2009 12 11  9  0 0.00000 0.00000
2009 12 11 10  0 0.05660 0.00000
2009 12 11 11  0 0.00000 0.00000
2009 12 11 12  0 0.00000 0.00724
2009 12 11 13  0 0.00000 0.07806
2009 12 11 14  0 0.00000 0.20541
2009 12 11 15  0 0.00000 0.26718
2009 12 11 16  0 0.00000 0.38476
2009 12 11 17  0 0.00000 0.45963
2009 12 11 18  0 0.00000 0.50466
2009 12 11 19  0 0.00000 0.48179
2009 12 11 20  0 0.00000 0.44272
2009 12 11 21  0 0.00000 0.24696
2009 12 11 22  0 0.00000 0.07778
2009 12 11 23  0 0.00000 0.03620
2009 12 12  0  0 0.00000 0.01188
2009 12 12  1  0 0.00000 0.00008
2009 12 12  2  0 0.00000 0.00000
2009 12 12  3  0 0.00000 0.00000
2009 12 12  4  0 0.00000 0.00000
2009 12 12  5  0 0.00000 0.00000
2009 12 12  6  0 0.00000 0.00000
2009 12 12  7  0 0.00000 0.00000
2009 12 12  8  0 0.00000 0.00000
2009 12 12  9  0 0.00000 0.00000
2009 12 12 10  0 0.00000 0.00000
2009 12 12 11  0 0.00000 0.00000
2009 12 12 12  0 0.00000 0.00720
2009 12 12 13  0 0.00000 0.07718
2009 12 12 14  0 0.00000 0.20647
2009 12 12 15  0 0.00000 0.34360
2009 12 12 16  0 0.00000 0.44732
2009 12 12 17  0 0.00000 0.45234
2009 12 12 18  0 0.00000 0.50726
2009 12 12 19  0 0.00000 0.52658
2009 12 12 20  0 0.00000 0.43854
2009 12 12 21  0 0.00000 0.33326
2009 12 12 22  0 0.00000 0.19692
2009 12 12 23  0 0.00000 0.07009
2009 12 13  0  0 0.00000 0.01138
2009 12 13  1  0 0.00000 0.00010
2009 12 13  2  0 0.00000 0.00000
2009 12 13  3  0 0.00000 0.00000
2009 12 13  4  0 0.00000 0.00000
2009 12 13  5  0 0.00000 0.00000
2009 12 13  6  0 0.00000 0.00000
2009 12 13  7  0 0.00000 0.00000
2009 12 13  8  0 0.00000 0.00000
2009 12 13  9  0 0.00000 0.00000
2009 12 13 10  0 0.00000 0.00000
2009 12 13 11  0 0.00000 0.00000
2009 12 13 12  0 0.00000 0.00253
2009 12 13 13  0 0.00000 0.02634
2009 12 13 14  0 0.00000 0.05988
2009 12 13 15  0 0.00000 0.16279
2009 12 13 16  0 0.00000 0.32559
2009 12 13 17  0 0.00000 0.40320
2009 12 13 18  0 0.00000 0.44509
2009 12 13 19  0 0.00000 0.48218
2009 12 13 20  0 0.00000 0.39618
2009 12 13 21  0 0.00000 0.28484
2009 12 13 22  0 0.00000 0.15973
2009 12 13 23  0 0.00000 0.05784
2009 12 14  0  0 0.00000 0.01164
2009 12 14  1  0 0.00000 0.00020
2009 12 14  2  0 0.00000 0.00000
2009 12 14  3  0 0.00000 0.00000
2009 12 14  4  0 0.00000 0.00000
2009 12 14  5  0 0.00000 0.00000
2009 12 14  6  0 0.00000 0.00000
2009 12 14  7  0 0.00000 0.00000
2009 12 14  8  0 0.00000 0.00000
2009 12 14  9  0 0.00000 0.00000
2009 12 14 10  0 0.00000 0.00000
2009 12 14 11  0 0.00000 0.00000
2009 12 14 12  0 0.00000 0.00340
2009 12 14 13  0 0.00000 0.04229
2009 12 14 14  0 0.00000 0.16400
2009 12 14 15  0 0.00000 0.32896
2009 12 14 16  0 0.00000 0.43542
2009 12 14 17  0 0.00000 0.44148
2009 12 14 18  0 0.00000 0.48062
2009 12 14 19  0 0.00000 0.51158
2009 12 14 20  0 0.00000 0.44088
2009 12 14 21  0 0.00000 0.33368
2009 12 14 22  0 0.00000 0.18545
2009 12 14 23  0 0.00000 0.06243
2009 12 15  0  0 0.00000 0.01066
2009 12 15  1  0 0.00000 0.00010
2009 12 15  2  0 0.00000 0.00000
2009 12 15  3  0 0.00000 0.00000
2009 12 15  4  0 0.00000 0.00000
2009 12 15  5  0 0.00000 0.00000
2009 12 15  6  0 0.00000 0.00000
2009 12 15  7  0 0.00000 0.00000
2009 12 15  8  0 0.00000 0.00000
2009 12 15  9  0 0.00000 0.00000
2009 12 15 10  0 0.00000 0.00000
2009 12 15 11  0 0.00000 0.00000
2009 12 15 12  0 0.00000 0.00570
2009 12 15 13  0 0.00000 0.07086
2009 12 15 14  0 0.00000 0.20095
2009 12 15 15  0 0.00000 0.37654
2009 12 15 16  0 0.00000 0.40469
2009 12 15 17  0 0.00000 0.29678
2009 12 15 18  0 0.00000 0.26817
2009 12 15 19  0 1.15094 0.28422
2009 12 15 20  0 0.05660 0.24385
2009 12 15 21  0 0.62264 0.10639
2009 12 15 22  0 0.00000 0.03460
2009 12 15 23  0 0.00000 0.02130
2009 12 16  0  0 0.00000 0.00574
2009 12 16  1  0 0.00000 0.00007
2009 12 16  2  0 0.00000 0.00000
2009 12 16  3  0 0.00000 0.00000
2009 12 16  4  0 0.00000 0.00000
2009 12 16  5  0 0.00000 0.00000
2009 12 16  6  0 0.05660 0.00000
2009 12 16  7  0 0.00000 0.00000
2009 12 16  8  0 0.00000 0.00000
2009 12 16  9  0 0.00000 0.00000
2009 12 16 10  0 0.00000 0.00000
2009 12 16 11  0 0.00000 0.00000
2009 12 16 12  0 0.00000 0.00423
2009 12 16 13  0 0.00000 0.06806
2009 12 16 14  0 0.00000 0.19634
2009 12 16 15  0 0.00000 0.32589
2009 12 16 16  0 0.00000 0.42308
2009 12 16 17  0 0.00000 0.43912
2009 12 16 18  0 0.00000 0.48269
2009 12 16 19  0 0.00000 0.44882
2009 12 16 20  0 0.00000 0.44569
2009 12 16 21  0 0.00000 0.37428
2009 12 16 22  0 0.00000 0.19996
2009 12 16 23  0 0.00000 0.06675
2009 12 17  0  0 0.00000 0.01122
2009 12 17  1  0 0.00000 0.00010
2009 12 17  2  0 0.00000 0.00000
2009 12 17  3  0 0.00000 0.00000
2009 12 17  4  0 0.00000 0.00000
2009 12 17  5  0 0.00000 0.00000
2009 12 17  6  0 0.00000 0.00000
2009 12 17  7  0 0.00000 0.00000
2009 12 17  8  0 0.00000 0.00000
2009 12 17  9  0 0.00000 0.00000
2009 12 17 10  0 0.00000 0.00000
2009 12 17 11  0 0.00000 0.00000
2009 12 17 12  0 0.00000 0.00564
2009 12 17 13  0 0.00000 0.07116
2009 12 17 14  0 0.00000 0.20004
2009 12 17 15  0 0.00000 0.30130
2009 12 17 16  0 0.00000 0.35799
2009 12 17 17  0 0.00000 0.42590
2009 12 17 18  0 0.00000 0.49654
2009 12 17 19  0 0.00000 0.47812
2009 12 17 20  0 0.00000 0.41296
2009 12 17 21  0 0.00000 0.32386
2009 12 17 22  0 0.00000 0.19825
2009 12 17 23  0 0.00000 0.06954
2009 12 18  0  0 0.00000 0.00894
2009 12 18  1  0 0.00000 0.00008
2009 12 18  2  0 0.00000 0.00000
2009 12 18  3  0 0.00000 0.00000
2009 12 18  4  0 0.00000 0.00000
2009 12 18  5  0 0.00000 0.00000
2009 12 18  6  0 0.00000 0.00000
2009 12 18  7  0 0.00000 0.00000
2009 12 18  8  0 0.05660 0.00000
2009 12 18  9  0 0.00000 0.00000
2009 12 18 10  0 0.00000 0.00000
2009 12 18 11  0 0.00000 0.00000
2009 12 18 12  0 0.00000 0.01127
2009 12 18 13  0 0.00000 0.06615
2009 12 18 14  0 0.00000 0.12275
2009 12 18 15  0 0.00000 0.20720
2009 12 18 16  0 0.00000 0.37297
2009 12 18 17  0 0.00000 0.38014
2009 12 18 18  0 0.00000 0.36305
2009 12 18 19  0 0.00000 0.47650
2009 12 18 20  0 0.00000 0.47247
2009 12 18 21  0 0.00000 0.33520
2009 12 18 22  0 0.00000 0.18506
2009 12 18 23  0 0.00000 0.06581
2009 12 19  0  0 0.00000 0.01018
2009 12 19  1  0 0.00000 0.00006
2009 12 19  2  0 0.00000 0.00000
2009 12 19  3  0 0.00000 0.00000
2009 12 19  4  0 0.00000 0.00000
2009 12 19  5  0 0.00000 0.00000
2009 12 19  6  0 0.00000 0.00000
2009 12 19  7  0 0.00000 0.00000
2009 12 19  8  0 0.00000 0.00000
2009 12 19  9  0 0.00000 0.00000
2009 12 19 10  0 0.05660 0.00000
2009 12 19 11  0 0.00000 0.00000
2009 12 19 12  0 0.00000 0.00237
2009 12 19 13  0 0.00000 0.02556
2009 12 19 14  0 0.00000 0.13000
2009 12 19 15  0 0.00000 0.20638
2009 12 19 16  0 0.00000 0.34762
2009 12 19 17  0 0.00000 0.42332
2009 12 19 18  0 0.00000 0.39859
2009 12 19 19  0 0.00000 0.41754
2009 12 19 20  0 0.00000 0.42351
2009 12 19 21  0 0.00000 0.29972
2009 12 19 22  0 0.00000 0.14888
2009 12 19 23  0 0.00000 0.05695
2009 12 20  0  0 0.00000 0.01179
2009 12 20  1  0 0.00000 0.00006
2009 12 20  2  0 0.00000 0.00000
2009 12 20  3  0 0.00000 0.00000
2009 12 20  4  0 0.00000 0.00000
2009 12 20  5  0 0.00000 0.00000
2009 12 20  6  0 0.00000 0.00000
2009 12 20  7  0 0.05660 0.00000
2009 12 20  8  0 0.00000 0.00000
2009 12 20  9  0 0.00000 0.00000
2009 12 20 10  0 0.00000 0.00000
2009 12 20 11  0 0.00000 0.00000
2009 12 20 12  0 0.00000 0.00506
2009 12 20 13  0 0.00000 0.02851
2009 12 20 14  0 0.00000 0.07952
2009 12 20 15  0 0.00000 0.13626
2009 12 20 16  0 0.00000 0.29278
2009 12 20 17  0 0.00000 0.32977
2009 12 20 18  0 0.00000 0.27797
2009 12 20 19  0 0.00000 0.24374
2009 12 20 20  0 0.00000 0.16889
2009 12 20 21  0 0.00000 0.14256
2009 12 20 22  0 0.00000 0.09853
2009 12 20 23  0 0.00000 0.03576
2009 12 21  0  0 0.00000 0.00635
2009 12 21  1  0 0.00000 0.00010
2009 12 21  2  0 0.00000 0.00000
2009 12 21  3  0 0.00000 0.00000
2009 12 21  4  0 0.00000 0.00000
2009 12 21  5  0 0.05660 0.00000
2009 12 21  6  0 0.00000 0.00000
2009 12 21  7  0 0.00000 0.00000
2009 12 21  8  0 0.00000 0.00000
2009 12 21  9  0 0.00000 0.00000
2009 12 21 10  0 0.00000 0.00000
2009 12 21 11  0 0.00000 0.00000
2009 12 21 12  0 0.00000 0.00258
2009 12 21 13  0 0.00000 0.08165
2009 12 21 14  0 0.00000 0.11293
2009 12 21 15  0 0.00000 0.24557
2009 12 21 16  0 0.00000 0.25612
2009 12 21 17  0 0.00000 0.25020
2009 12 21 18  0 0.00000 0.21232
2009 12 21 19  0 0.00000 0.22691
2009 12 21 20  0 0.00000 0.20225
2009 12 21 21  0 0.00000 0.17284
2009 12 21 22  0 0.00000 0.12018
2009 12 21 23  0 0.00000 0.04434
2009 12 22  0  0 0.11320 0.00714
2009 12 22  1  0 0.00000 0.00008
2009 12 22  2  0 0.00000 0.00000
2009 12 22  3  0 0.00000 0.00000
2009 12 22  4  0 0.00000 0.00000
2009 12 22  5  0 0.00000 0.00000
2009 12 22  6  0 0.00000 0.00000
2009 12 22  7  0 0.00000 0.00000
2009 12 22  8  0 0.00000 0.00000
2009 12 22  9  0 0.00000 0.00000
2009 12 22 10  0 0.00000 0.00000
2009 12 22 11  0 0.00000 0.00000
2009 12 22 12  0 0.00000 0.00110
2009 12 22 13  0 0.00000 0.01017
2009 12 22 14  0 0.00000 0.03044
2009 12 22 15  0 0.00000 0.05321
2009 12 22 16  0 0.00000 0.09700
2009 12 22 17  0 0.00000 0.17973
2009 12 22 18  0 0.00000 0.24756
2009 12 22 19  0 0.00000 0.34395
2009 12 22 20  0 0.00000 0.31098
2009 12 22 21  0 0.00000 0.29934
2009 12 22 22  0 0.00000 0.20556
2009 12 22 23  0 0.00000 0.08387
2009 12 23  0  0 0.00000 0.01992
2009 12 23  1  0 0.00000 0.00016
2009 12 23  2  0 0.00000 0.00000
2009 12 23  3  0 0.24528 0.00000
2009 12 23  4  0 0.00000 0.00000
2009 12 23  5  0 0.00000 0.00000
2009 12 23  6  0 0.00000 0.00000
2009 12 23  7  0 0.00000 0.00000
2009 12 23  8  0 0.05660 0.00000
2009 12 23  9  0 0.00000 0.00000
2009 12 23 10  0 0.00000 0.00000
2009 12 23 11  0 0.00000 0.00000
2009 12 23 12  0 0.00000 0.00356
2009 12 23 13  0 0.00000 0.02814
2009 12 23 14  0 0.00000 0.06287
2009 12 23 15  0 0.28302 0.14611
2009 12 23 16  0 0.05660 0.18820
2009 12 23 17  0 0.00000 0.18958
2009 12 23 18  0 0.00000 0.23702
2009 12 23 19  0 0.00000 0.34163
2009 12 23 20  0 0.00000 0.23166
2009 12 23 21  0 0.00000 0.21754
2009 12 23 22  0 0.00000 0.18916
2009 12 23 23  0 0.00000 0.07135
2009 12 24  0  0 0.00000 0.01067
2009 12 24  1  0 0.00000 0.00010
2009 12 24  2  0 0.00000 0.00000
2009 12 24  3  0 0.00000 0.00000
2009 12 24  4  0 0.11320 0.00000
2009 12 24  5  0 0.00000 0.00000
2009 12 24  6  0 0.00000 0.00000
2009 12 24  7  0 0.00000 0.00000
2009 12 24  8  0 0.00000 0.00000
2009 12 24  9  0 0.00000 0.00000
2009 12 24 10  0 0.00000 0.00000
2009 12 24 11  0 0.00000 0.00000
2009 12 24 12  0 0.00000 0.00157
2009 12 24 13  0 0.00000 0.03058
2009 12 24 14  0 0.00000 0.11684
2009 12 24 15  0 0.00000 0.25726
2009 12 24 16  0 0.00000 0.38232
2009 12 24 17  0 0.05660 0.40494
2009 12 24 18  0 0.00000 0.44906
2009 12 24 19  0 0.00000 0.41796
2009 12 24 20  0 0.00000 0.35568
2009 12 24 21  0 0.00000 0.23536
2009 12 24 22  0 0.00000 0.13074
2009 12 24 23  0 0.00000 0.05458
2009 12 25  0  0 0.00000 0.00906
2009 12 25  1  0 0.00000 0.00010
2009 12 25  2  0 0.00000 0.00000
2009 12 25  3  0 0.00000 0.00000
2009 12 25  4  0 0.00000 0.00000
2009 12 25  5  0 0.00000 0.00000
2009 12 25  6  0 0.00000 0.00000
2009 12 25  7  0 0.00000 0.00000
2009 12 25  8  0 0.00000 0.00000
2009 12 25  9  0 0.00000 0.00000
2009 12 25 10  0 0.00000 0.00000
2009 12 25 11  0 0.00000 0.00000
2009 12 25 12  0 0.00000 0.00338
2009 12 25 13  0 0.00000 0.02369
2009 12 25 14  0 0.00000 0.12402
2009 12 25 15  0 0.00000 0.30956
2009 12 25 16  0 0.00000 0.36434
2009 12 25 17  0 0.00000 0.26099
2009 12 25 18  0 0.00000 0.27670
2009 12 25 19  0 0.00000 0.27561
2009 12 25 20  0 0.00000 0.23229
2009 12 25 21  0 0.00000 0.21415
2009 12 25 22  0 0.00000 0.17441
2009 12 25 23  0 0.00000 0.08885
2009 12 26  0  0 0.00000 0.01928
2009 12 26  1  0 0.00000 0.00026
2009 12 26  2  0 0.00000 0.00000
2009 12 26  3  0 0.00000 0.00000
2009 12 26  4  0 0.00000 0.00000
2009 12 26  5  0 0.00000 0.00000
2009 12 26  6  0 0.00000 0.00000
2009 12 26  7  0 0.00000 0.00000
2009 12 26  8  0 0.00000 0.00000
2009 12 26  9  0 0.00000 0.00000
2009 12 26 10  0 0.00000 0.00000
2009 12 26 11  0 0.00000 0.00000
2009 12 26 12  0 0.00000 0.00577
2009 12 26 13  0 0.00000 0.03778
2009 12 26 14  0 0.00000 0.15002
2009 12 26 15  0 0.00000 0.24479
2009 12 26 16  0 0.00000 0.26374
2009 12 26 17  0 0.00000 0.32938
2009 12 26 18  0 0.00000 0.40691
2009 12 26 19  0 0.00000 0.46978
2009 12 26 20  0 0.00000 0.44804
2009 12 26 21  0 0.00000 0.37922
2009 12 26 22  0 0.00000 0.20615
2009 12 26 23  0 0.00000 0.06461
2009 12 27  0  0 0.00000 0.01295
2009 12 27  1  0 0.00000 0.00032
2009 12 27  2  0 0.00000 0.00000
2009 12 27  3  0 0.00000 0.00000
2009 12 27  4  0 0.00000 0.00000
2009 12 27  5  0 0.00000 0.00000
2009 12 27  6  0 0.00000 0.00000
2009 12 27  7  0 0.00000 0.00000
2009 12 27  8  0 0.00000 0.00000
2009 12 27  9  0 0.05660 0.00000
2009 12 27 10  0 0.00000 0.00000
2009 12 27 11  0 0.00000 0.00000
2009 12 27 12  0 0.00000 0.00267
2009 12 27 13  0 0.00000 0.06934
2009 12 27 14  0 0.00000 0.20378
2009 12 27 15  0 0.00000 0.33672
2009 12 27 16  0 0.00000 0.49886
2009 12 27 17  0 0.00000 0.51389
2009 12 27 18  0 0.00000 0.49702
2009 12 27 19  0 0.00000 0.27625
2009 12 27 20  0 0.00000 0.23700
2009 12 27 21  0 0.00000 0.20964
2009 12 27 22  0 0.00000 0.13060
2009 12 27 23  0 0.00000 0.05875
2009 12 28  0  0 0.00000 0.00996
2009 12 28  1  0 0.00000 0.00028
2009 12 28  2  0 0.00000 0.00000
2009 12 28  3  0 0.00000 0.00000
2009 12 28  4  0 0.00000 0.00000
2009 12 28  5  0 0.00000 0.00000
2009 12 28  6  0 0.00000 0.00000
2009 12 28  7  0 0.00000 0.00000
2009 12 28  8  0 0.00000 0.00000
2009 12 28  9  0 0.00000 0.00000
2009 12 28 10  0 0.00000 0.00000
2009 12 28 11  0 0.00000 0.00000
2009 12 28 12  0 0.00000 0.00124
2009 12 28 13  0 0.00000 0.05680
2009 12 28 14  0 0.00000 0.11582
2009 12 28 15  0 0.00000 0.26546
2009 12 28 16  0 0.00000 0.26798
2009 12 28 17  0 0.33962 0.18959
2009 12 28 18  0 0.00000 0.28276
2009 12 28 19  0 0.00000 0.32882
2009 12 28 20  0 0.00000 0.34556
2009 12 28 21  0 0.00000 0.31627
2009 12 28 22  0 0.77359 0.15788
2009 12 28 23  0 0.15094 0.04251
